work_id;Error Type;Error Scope;Title;Presentation_Mode;Narrator_POV;Victim;Victim_P;Victim_TP;Victim_FP;Victim_FN;Victim_TN;Perpetrator;Perpetrator_P;Perpetrator_TP;Perpetrator_FP;Perpetrator_FN;Perpetrator_TN;Mode of Demise;Mode of Demise_P;Mode of Demise_TP;Mode of Demise_FP;Mode of Demise_FN;Mode of Demise_TN;summary_P;Classification;Reason;words
46030015;FNmin;KE;Witch, Goddess, and home again;indirect thought;third;unspecified;;0;0;0;1;unspecified;;0;0;0;1;war;;0;0;1;0;The man lies on an uncomfortable bed, feeling sorrow as he reluctantly joins his wife, though he pulls away when she touches him, only returning after her stern glance. He escapes into sleep but knows he'll face another island and goddess, this time unable to leave. Hermes arrives, and despite initial enthusiasm, the man recalls sea horrors, feeling it's better to stay than face what lies beyond. Home, the room is locked, the servant hanged, suitors dead, Penelope and Telemachus safe, bed unmoved. He rests on her lap, recounting war and sea tales but refusing to mention the Goddess or Witch. He flinches at her kiss, haunted by nightmares of those killed, some his fault. He remembers Hades, seeing fallen heroes and his mother, missing her deeply. His sister mourns Eurylochus, whose death pains him despite their animosity. Penelope comforts him, sees through his facade, believes in him, loves him more for her unwavering support, never asking anything in return. He feels she deserves better.;Incorrect;Errors but no TPs.;581
46030015;FNmin;SUM;Witch, Goddess, and home again;indirect thought;third;Odysseus' mother;;0;0;1;0;unspecified;;0;0;0;1;unspecified;;0;0;0;1;The man lies on an uncomfortable bed, feeling sorrow as he reluctantly joins his wife, though he pulls away when she touches him, only returning after her stern glance. He escapes into sleep but knows he'll face another island and goddess, this time unable to leave. Hermes arrives, and despite initial enthusiasm, the man recalls sea horrors, feeling it's better to stay than face what lies beyond. Home, the room is locked, the servant hanged, suitors dead, Penelope and Telemachus safe, bed unmoved. He rests on her lap, recounting war and sea tales but refusing to mention the Goddess or Witch. He flinches at her kiss, haunted by nightmares of those killed, some his fault. He remembers Hades, seeing fallen heroes and his mother, missing her deeply. His sister mourns Eurylochus, whose death pains him despite their animosity. Penelope comforts him, sees through his facade, believes in him, loves him more for her unwavering support, never asking anything in return. He feels she deserves better.;Incorrect;Errors but no TPs.;581
46030015;FNmaj;KE;Witch, Goddess, and home again;indirect thought;third;Eurylochus;;0;0;1;0;unspecified;;0;0;0;1;unspecified;;0;0;0;1;The man lies on an uncomfortable bed, feeling sorrow as he reluctantly joins his wife, though he pulls away when she touches him, only returning after her stern glance. He escapes into sleep but knows he'll face another island and goddess, this time unable to leave. Hermes arrives, and despite initial enthusiasm, the man recalls sea horrors, feeling it's better to stay than face what lies beyond. Home, the room is locked, the servant hanged, suitors dead, Penelope and Telemachus safe, bed unmoved. He rests on her lap, recounting war and sea tales but refusing to mention the Goddess or Witch. He flinches at her kiss, haunted by nightmares of those killed, some his fault. He remembers Hades, seeing fallen heroes and his mother, missing her deeply. His sister mourns Eurylochus, whose death pains him despite their animosity. Penelope comforts him, sees through his facade, believes in him, loves him more for her unwavering support, never asking anything in return. He feels she deserves better.;Incorrect;Errors but no TPs.;581
46030015;FNmaj;SUM;Witch, Goddess, and home again;indirect thought;third;Ajax;;0;0;1;0;unspecified;;0;0;0;1;unspecified;;0;0;0;1;The man lies on an uncomfortable bed, feeling sorrow as he reluctantly joins his wife, though he pulls away when she touches him, only returning after her stern glance. He escapes into sleep but knows he'll face another island and goddess, this time unable to leave. Hermes arrives, and despite initial enthusiasm, the man recalls sea horrors, feeling it's better to stay than face what lies beyond. Home, the room is locked, the servant hanged, suitors dead, Penelope and Telemachus safe, bed unmoved. He rests on her lap, recounting war and sea tales but refusing to mention the Goddess or Witch. He flinches at her kiss, haunted by nightmares of those killed, some his fault. He remembers Hades, seeing fallen heroes and his mother, missing her deeply. His sister mourns Eurylochus, whose death pains him despite their animosity. Penelope comforts him, sees through his facade, believes in him, loves him more for her unwavering support, never asking anything in return. He feels she deserves better.;Incorrect;Errors but no TPs.;581
47019253;FNmaj;SUM;Heracles;direct speech;first;Asclepius;;0;0;1;0;Zeus;;0;0;1;0;struck by lightening;;0;0;1;0;Prometheus refuses to wear an ivy wreath as a symbol of guilt, arguing it is beneath him. Heracles supports him by creating his own crude wreath from olive branches and placing the ivy wreath on Prometheus' head. Hermes demands Prometheus reveal the name of the goddess he protected, warning of dire consequences if he remains silent. Hephaestus intervenes, revealing that Pronoia lives with him and his new wife, Aglaia, and urges Prometheus to speak for her sake. Despite a sense of foreboding, Prometheus names Thetis, swearing by Styx it is true. Hermes expresses doubt but accepts the oath, noting Zeus may give Thetis to a mortal, fulfilling Prometheus' feared prophecy. Heracles carries Prometheus to the cart, and Hephaestus warns him not to sleep. Exhausted, Prometheus faints as they depart.;Incorrect;All three elements have FP or FN.;7367
47019253;FNmaj;SUM;Heracles;direct speech;first;Coronis;;0;0;1;0;Apollo or Artemis;;0;0;1;0;being shot;;0;0;1;0;Prometheus refuses to wear an ivy wreath as a symbol of guilt, arguing it is beneath him. Heracles supports him by creating his own crude wreath from olive branches and placing the ivy wreath on Prometheus' head. Hermes demands Prometheus reveal the name of the goddess he protected, warning of dire consequences if he remains silent. Hephaestus intervenes, revealing that Pronoia lives with him and his new wife, Aglaia, and urges Prometheus to speak for her sake. Despite a sense of foreboding, Prometheus names Thetis, swearing by Styx it is true. Hermes expresses doubt but accepts the oath, noting Zeus may give Thetis to a mortal, fulfilling Prometheus' feared prophecy. Heracles carries Prometheus to the cart, and Hephaestus warns him not to sleep. Exhausted, Prometheus faints as they depart.;Incorrect;All three elements have FP or FN.;7367
47019253;FNmin;SUM;Heracles;direct speech;first;Heracles' tutor;;0;0;1;0;Heracles;;0;0;1;0;slaying;;0;0;1;0;Prometheus refuses to wear an ivy wreath as a symbol of guilt, arguing it is beneath him. Heracles supports him by creating his own crude wreath from olive branches and placing the ivy wreath on Prometheus' head. Hermes demands Prometheus reveal the name of the goddess he protected, warning of dire consequences if he remains silent. Hephaestus intervenes, revealing that Pronoia lives with him and his new wife, Aglaia, and urges Prometheus to speak for her sake. Despite a sense of foreboding, Prometheus names Thetis, swearing by Styx it is true. Hermes expresses doubt but accepts the oath, noting Zeus may give Thetis to a mortal, fulfilling Prometheus' feared prophecy. Heracles carries Prometheus to the cart, and Hephaestus warns him not to sleep. Exhausted, Prometheus faints as they depart.;Incorrect;All three elements have FP or FN.;7367
47019253;FNmin;SUM;Heracles;direct speech;first;a cyclops;;0;0;1;0;Apollo;;0;0;1;0;being shot;;0;0;1;0;Prometheus refuses to wear an ivy wreath as a symbol of guilt, arguing it is beneath him. Heracles supports him by creating his own crude wreath from olive branches and placing the ivy wreath on Prometheus' head. Hermes demands Prometheus reveal the name of the goddess he protected, warning of dire consequences if he remains silent. Hephaestus intervenes, revealing that Pronoia lives with him and his new wife, Aglaia, and urges Prometheus to speak for her sake. Despite a sense of foreboding, Prometheus names Thetis, swearing by Styx it is true. Hermes expresses doubt but accepts the oath, noting Zeus may give Thetis to a mortal, fulfilling Prometheus' feared prophecy. Heracles carries Prometheus to the cart, and Hephaestus warns him not to sleep. Exhausted, Prometheus faints as they depart.;Incorrect;All three elements have FP or FN.;7367
47019253;FNmaj;SUM;Heracles;direct speech;first;Hydra;;0;0;1;0;Heracles and Iolaus;;0;0;1;0;beheading;;0;0;1;0;Prometheus refuses to wear an ivy wreath as a symbol of guilt, arguing it is beneath him. Heracles supports him by creating his own crude wreath from olive branches and placing the ivy wreath on Prometheus' head. Hermes demands Prometheus reveal the name of the goddess he protected, warning of dire consequences if he remains silent. Hephaestus intervenes, revealing that Pronoia lives with him and his new wife, Aglaia, and urges Prometheus to speak for her sake. Despite a sense of foreboding, Prometheus names Thetis, swearing by Styx it is true. Hermes expresses doubt but accepts the oath, noting Zeus may give Thetis to a mortal, fulfilling Prometheus' feared prophecy. Heracles carries Prometheus to the cart, and Hephaestus warns him not to sleep. Exhausted, Prometheus faints as they depart.;Incorrect;All three elements have FP or FN.;7367
47019253;FNmin;SUM;Heracles;direct speech;first;a man;;0;0;1;0;Zeus;;0;0;1;0;struck by lightening;;0;0;1;0;Prometheus refuses to wear an ivy wreath as a symbol of guilt, arguing it is beneath him. Heracles supports him by creating his own crude wreath from olive branches and placing the ivy wreath on Prometheus' head. Hermes demands Prometheus reveal the name of the goddess he protected, warning of dire consequences if he remains silent. Hephaestus intervenes, revealing that Pronoia lives with him and his new wife, Aglaia, and urges Prometheus to speak for her sake. Despite a sense of foreboding, Prometheus names Thetis, swearing by Styx it is true. Hermes expresses doubt but accepts the oath, noting Zeus may give Thetis to a mortal, fulfilling Prometheus' feared prophecy. Heracles carries Prometheus to the cart, and Hephaestus warns him not to sleep. Exhausted, Prometheus faints as they depart.;Incorrect;All three elements have FP or FN.;7367
47019253;FNmin;SUM;Heracles;direct speech;first;humans;;0;0;1;0;Pandora;;0;0;1;0;disease;;0;0;1;0;Prometheus refuses to wear an ivy wreath as a symbol of guilt, arguing it is beneath him. Heracles supports him by creating his own crude wreath from olive branches and placing the ivy wreath on Prometheus' head. Hermes demands Prometheus reveal the name of the goddess he protected, warning of dire consequences if he remains silent. Hephaestus intervenes, revealing that Pronoia lives with him and his new wife, Aglaia, and urges Prometheus to speak for her sake. Despite a sense of foreboding, Prometheus names Thetis, swearing by Styx it is true. Hermes expresses doubt but accepts the oath, noting Zeus may give Thetis to a mortal, fulfilling Prometheus' feared prophecy. Heracles carries Prometheus to the cart, and Hephaestus warns him not to sleep. Exhausted, Prometheus faints as they depart.;Incorrect;All three elements have FP or FN.;7367
47019253;FNmin;SUM;Heracles;direct speech;first;Heracles' children;;0;0;1;0;unspecified;;0;0;0;1;unspecified;;0;0;0;1;Prometheus refuses to wear an ivy wreath as a symbol of guilt, arguing it is beneath him. Heracles supports him by creating his own crude wreath from olive branches and placing the ivy wreath on Prometheus' head. Hermes demands Prometheus reveal the name of the goddess he protected, warning of dire consequences if he remains silent. Hephaestus intervenes, revealing that Pronoia lives with him and his new wife, Aglaia, and urges Prometheus to speak for her sake. Despite a sense of foreboding, Prometheus names Thetis, swearing by Styx it is true. Hermes expresses doubt but accepts the oath, noting Zeus may give Thetis to a mortal, fulfilling Prometheus' feared prophecy. Heracles carries Prometheus to the cart, and Hephaestus warns him not to sleep. Exhausted, Prometheus faints as they depart.;Incorrect;Errors but no TPs.;7367
47019253;FNmaj;SUM;Heracles;direct speech;first;Hylas;;0;0;1;0;water nymphs;;0;0;1;0;drowning;;0;0;1;0;Prometheus refuses to wear an ivy wreath as a symbol of guilt, arguing it is beneath him. Heracles supports him by creating his own crude wreath from olive branches and placing the ivy wreath on Prometheus' head. Hermes demands Prometheus reveal the name of the goddess he protected, warning of dire consequences if he remains silent. Hephaestus intervenes, revealing that Pronoia lives with him and his new wife, Aglaia, and urges Prometheus to speak for her sake. Despite a sense of foreboding, Prometheus names Thetis, swearing by Styx it is true. Hermes expresses doubt but accepts the oath, noting Zeus may give Thetis to a mortal, fulfilling Prometheus' feared prophecy. Heracles carries Prometheus to the cart, and Hephaestus warns him not to sleep. Exhausted, Prometheus faints as they depart.;Incorrect;All three elements have FP or FN.;7367
47019253;FNmin;SUM;Heracles;direct speech;first;unspecified;;0;0;0;1;Heracles;;0;0;1;0;being shot/poison;;0;0;1;0;Prometheus refuses to wear an ivy wreath as a symbol of guilt, arguing it is beneath him. Heracles supports him by creating his own crude wreath from olive branches and placing the ivy wreath on Prometheus' head. Hermes demands Prometheus reveal the name of the goddess he protected, warning of dire consequences if he remains silent. Hephaestus intervenes, revealing that Pronoia lives with him and his new wife, Aglaia, and urges Prometheus to speak for her sake. Despite a sense of foreboding, Prometheus names Thetis, swearing by Styx it is true. Hermes expresses doubt but accepts the oath, noting Zeus may give Thetis to a mortal, fulfilling Prometheus' feared prophecy. Heracles carries Prometheus to the cart, and Hephaestus warns him not to sleep. Exhausted, Prometheus faints as they depart.;Incorrect;Errors but no TPs.;7367
47019253;FNmaj;SUM;Heracles;direct speech;first;Chiron;;0;0;1;0;Heracles;;0;0;1;0;being shot/poison;;0;0;1;0;Prometheus refuses to wear an ivy wreath as a symbol of guilt, arguing it is beneath him. Heracles supports him by creating his own crude wreath from olive branches and placing the ivy wreath on Prometheus' head. Hermes demands Prometheus reveal the name of the goddess he protected, warning of dire consequences if he remains silent. Hephaestus intervenes, revealing that Pronoia lives with him and his new wife, Aglaia, and urges Prometheus to speak for her sake. Despite a sense of foreboding, Prometheus names Thetis, swearing by Styx it is true. Hermes expresses doubt but accepts the oath, noting Zeus may give Thetis to a mortal, fulfilling Prometheus' feared prophecy. Heracles carries Prometheus to the cart, and Hephaestus warns him not to sleep. Exhausted, Prometheus faints as they depart.;Incorrect;All three elements have FP or FN.;7367
47019253;FNmin;SUM;Heracles;direct speech;first;Heracles' nephews;;0;0;1;0;Heracles;;0;0;1;0;unspecified;;0;0;0;1;Prometheus refuses to wear an ivy wreath as a symbol of guilt, arguing it is beneath him. Heracles supports him by creating his own crude wreath from olive branches and placing the ivy wreath on Prometheus' head. Hermes demands Prometheus reveal the name of the goddess he protected, warning of dire consequences if he remains silent. Hephaestus intervenes, revealing that Pronoia lives with him and his new wife, Aglaia, and urges Prometheus to speak for her sake. Despite a sense of foreboding, Prometheus names Thetis, swearing by Styx it is true. Hermes expresses doubt but accepts the oath, noting Zeus may give Thetis to a mortal, fulfilling Prometheus' feared prophecy. Heracles carries Prometheus to the cart, and Hephaestus warns him not to sleep. Exhausted, Prometheus faints as they depart.;Incorrect;Errors but no TPs.;7367
47019253;FNmin;SUM;Heracles;direct speech;first;travellers;;0;0;1;0;Hydra;;0;0;1;0;being eaten;;0;0;1;0;Prometheus refuses to wear an ivy wreath as a symbol of guilt, arguing it is beneath him. Heracles supports him by creating his own crude wreath from olive branches and placing the ivy wreath on Prometheus' head. Hermes demands Prometheus reveal the name of the goddess he protected, warning of dire consequences if he remains silent. Hephaestus intervenes, revealing that Pronoia lives with him and his new wife, Aglaia, and urges Prometheus to speak for her sake. Despite a sense of foreboding, Prometheus names Thetis, swearing by Styx it is true. Hermes expresses doubt but accepts the oath, noting Zeus may give Thetis to a mortal, fulfilling Prometheus' feared prophecy. Heracles carries Prometheus to the cart, and Hephaestus warns him not to sleep. Exhausted, Prometheus faints as they depart.;Incorrect;All three elements have FP or FN.;7367
47136421;FPFNmaj;SUM;Cassandra on the Beach ;direct thought;first;Cassandra;Cassandra;1;0;0;0;Agamemnon's wife;Clytemnestra;1;0;0;0;slaying;killed;0;1;1;0;Cassandra recounts her life as a Trojan princess, once revered for her devotion to Apollo but later cursed after rejecting his advances when he granted her prophecy at age 12. She foresaw Troy’s downfall, her family’s tragedies, and her own fate, including her rape by Ajax and eventual death at Clytemnestra’s hands. Despite her visions, no one believed her, leading to the city’s destruction and her personal suffering.;Partially Correct;Errors in: Mode of Demise (FP or FN) with at least one TP;1175
47136421;FNmaj;SUM;Cassandra on the Beach ;narrator;first;Astyanax;;0;0;1;0;---;;0;0;0;1;slaying;;0;0;1;0;Cassandra recounts her life as a Trojan princess, once revered for her devotion to Apollo but later cursed after rejecting his advances when he granted her prophecy at age 12. She foresaw Troy’s downfall, her family’s tragedies, and her own fate, including her rape by Ajax and eventual death at Clytemnestra’s hands. Despite her visions, no one believed her, leading to the city’s destruction and her personal suffering.;Incorrect;Errors but no TPs.;1175
47136421;FPmin;SUM;;;;;Troy;0;1;0;0;;unspecified;0;0;0;1;;downfall;0;1;0;0;Cassandra recounts her life as a Trojan princess, once revered for her devotion to Apollo but later cursed after rejecting his advances when he granted her prophecy at age 12. She foresaw Troy’s downfall, her family’s tragedies, and her own fate, including her rape by Ajax and eventual death at Clytemnestra’s hands. Despite her visions, no one believed her, leading to the city’s destruction and her personal suffering.;Incorrect;Errors but no TPs.;1175
47136421;FNmaj;SUM;Cassandra on the Beach ;narrator;first;Polites;;0;0;1;0;Pyrrhus;;0;0;1;0;sacrifice;;0;0;1;0;Cassandra recounts her life as a Trojan princess, once revered for her devotion to Apollo but later cursed after rejecting his advances when he granted her prophecy at age 12. She foresaw Troy’s downfall, her family’s tragedies, and her own fate, including her rape by Ajax and eventual death at Clytemnestra’s hands. Despite her visions, no one believed her, leading to the city’s destruction and her personal suffering.;Incorrect;All three elements have FP or FN.;1175
47136421;FNmaj;SUM;Cassandra on the Beach ;narrator;first;Hector;;0;0;1;0;Achilles;;0;0;1;0;unspecified;;0;0;0;1;Cassandra recounts her life as a Trojan princess, once revered for her devotion to Apollo but later cursed after rejecting his advances when he granted her prophecy at age 12. She foresaw Troy’s downfall, her family’s tragedies, and her own fate, including her rape by Ajax and eventual death at Clytemnestra’s hands. Despite her visions, no one believed her, leading to the city’s destruction and her personal suffering.;Incorrect;Errors but no TPs.;1175
47136421;FNmaj;SUM;Cassandra on the Beach ;direct thought;first;Agamemnon;;0;0;1;0;Agamemnon's wife;;0;0;1;0;slaying;;0;0;1;0;Cassandra recounts her life as a Trojan princess, once revered for her devotion to Apollo but later cursed after rejecting his advances when he granted her prophecy at age 12. She foresaw Troy’s downfall, her family’s tragedies, and her own fate, including her rape by Ajax and eventual death at Clytemnestra’s hands. Despite her visions, no one believed her, leading to the city’s destruction and her personal suffering.;Incorrect;All three elements have FP or FN.;1175
47136421;FNmin;SUM;Cassandra on the Beach ;narrator;first;Cassandra's father;;0;0;1;0;Pyrrhus;;0;0;1;0;sacrifice;;0;0;1;0;Cassandra recounts her life as a Trojan princess, once revered for her devotion to Apollo but later cursed after rejecting his advances when he granted her prophecy at age 12. She foresaw Troy’s downfall, her family’s tragedies, and her own fate, including her rape by Ajax and eventual death at Clytemnestra’s hands. Despite her visions, no one believed her, leading to the city’s destruction and her personal suffering.;Incorrect;All three elements have FP or FN.;1175
47136421;FNmaj;SUM;Cassandra on the Beach ;narrator;first;Polydorus;;0;0;1;0;---;;0;0;0;1;unspecified;;0;0;0;1;Cassandra recounts her life as a Trojan princess, once revered for her devotion to Apollo but later cursed after rejecting his advances when he granted her prophecy at age 12. She foresaw Troy’s downfall, her family’s tragedies, and her own fate, including her rape by Ajax and eventual death at Clytemnestra’s hands. Despite her visions, no one believed her, leading to the city’s destruction and her personal suffering.;Incorrect;Errors but no TPs.;1175
47136421;FNmaj;SUM;Cassandra on the Beach ;narrator;first;Polyxena;;0;0;1;0;unspecified;;0;0;0;1;unspecified;;0;0;0;1;Cassandra recounts her life as a Trojan princess, once revered for her devotion to Apollo but later cursed after rejecting his advances when he granted her prophecy at age 12. She foresaw Troy’s downfall, her family’s tragedies, and her own fate, including her rape by Ajax and eventual death at Clytemnestra’s hands. Despite her visions, no one believed her, leading to the city’s destruction and her personal suffering.;Incorrect;Errors but no TPs.;1175
47136421;FNmaj;SUM;Cassandra on the Beach ;narrator;first;Iphigenia;;0;0;1;0;Agamemnon;;0;0;1;0;sacrifice;;0;0;1;0;Cassandra recounts her life as a Trojan princess, once revered for her devotion to Apollo but later cursed after rejecting his advances when he granted her prophecy at age 12. She foresaw Troy’s downfall, her family’s tragedies, and her own fate, including her rape by Ajax and eventual death at Clytemnestra’s hands. Despite her visions, no one believed her, leading to the city’s destruction and her personal suffering.;Incorrect;All three elements have FP or FN.;1175
47791900;;;By Night Unraveled;narrator;third;a man;suitors;1;0;0;0;Odysseus;Odysseus;1;0;0;0;being shot;arrows striking them down;1;0;0;0;Eurynomus waited patiently among other suitors seeking to claim Penelope, their actions driven by a mix of desire and reverence. When his turn arrived, he marked her body with bites on her breasts, ensuring she would remember him physically. The night continued with Antinous and Eurymachus organizing the men until chaos erupted as arrows began striking them down. Odysseus, revealed as the avenging king, appeared, leading to Eurynomus's fatal injury and death at the king's sword.;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;2954
47791900;FNmaj;SUM;By Night Unraveled;narrator;third;Antinous;;0;0;1;0;Odysseus;;0;0;1;0;being shot;;0;0;1;0;Eurynomus waited patiently among other suitors seeking to claim Penelope, their actions driven by a mix of desire and reverence. When his turn arrived, he marked her body with bites on her breasts, ensuring she would remember him physically. The night continued with Antinous and Eurymachus organizing the men until chaos erupted as arrows began striking them down. Odysseus, revealed as the avenging king, appeared, leading to Eurynomus's fatal injury and death at the king's sword.;Incorrect;All three elements have FP or FN.;2954
47791900;;;By Night Unraveled;indirect thought;third;Eurynomus;Eurynomus;1;0;0;0;Odysseus;Odysseus;1;0;0;0;slaying;fatal injury from sword;1;0;0;0;Eurynomus waited patiently among other suitors seeking to claim Penelope, their actions driven by a mix of desire and reverence. When his turn arrived, he marked her body with bites on her breasts, ensuring she would remember him physically. The night continued with Antinous and Eurymachus organizing the men until chaos erupted as arrows began striking them down. Odysseus, revealed as the avenging king, appeared, leading to Eurynomus's fatal injury and death at the king's sword.;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;2954
48677368;FNmin;SUM;Heroides;narrator;first;Hecuba's son;;0;0;1;0;a man;;0;0;1;0;unspecified;;0;0;0;1;The speaker identifies as Baucis, a figure tied to the stories of Peleus, Achilles, and Odysseus, reflecting on her complex emotions toward Achilles—hating his resemblance to Peleus while loving him deeply. She recounts her role in attempting to disguise Achilles as a woman on Skyros, which ultimately failed. Baucis describes herself as a witch, unapologetic about fulfilling her purpose, and critiques societal expectations of women, asserting her independence and defiance against patriarchal systems. She also touches on themes of identity, power, and the enduring roles of women across history, from ancient Greece to modern times, while expressing pride in raising her son despite his flaws and questioning her own legacy.;Incorrect;Errors but no TPs.;3300
48677368;FNmin;SUM;Heroides;narrator;first;unspecified (He);;0;0;1;0;a man;;0;0;1;0;sacrifice;;0;0;1;0;The speaker identifies as Baucis, a figure tied to the stories of Peleus, Achilles, and Odysseus, reflecting on her complex emotions toward Achilles—hating his resemblance to Peleus while loving him deeply. She recounts her role in attempting to disguise Achilles as a woman on Skyros, which ultimately failed. Baucis describes herself as a witch, unapologetic about fulfilling her purpose, and critiques societal expectations of women, asserting her independence and defiance against patriarchal systems. She also touches on themes of identity, power, and the enduring roles of women across history, from ancient Greece to modern times, while expressing pride in raising her son despite his flaws and questioning her own legacy.;Incorrect;All three elements have FP or FN.;3300
48677368;FNmin;SUM;Heroides;direct speech;first;unspecified;;0;0;0;1;unspecified;;0;0;0;1;being eaten;;0;0;1;0;The speaker identifies as Baucis, a figure tied to the stories of Peleus, Achilles, and Odysseus, reflecting on her complex emotions toward Achilles—hating his resemblance to Peleus while loving him deeply. She recounts her role in attempting to disguise Achilles as a woman on Skyros, which ultimately failed. Baucis describes herself as a witch, unapologetic about fulfilling her purpose, and critiques societal expectations of women, asserting her independence and defiance against patriarchal systems. She also touches on themes of identity, power, and the enduring roles of women across history, from ancient Greece to modern times, while expressing pride in raising her son despite his flaws and questioning her own legacy.;Incorrect;Errors but no TPs.;3300
48677368;FNmaj;SUM;Heroides;narrator;first;Circe;;0;0;1;0;Odysseus;;0;0;1;0;unspecified;;0;0;0;1;The speaker identifies as Baucis, a figure tied to the stories of Peleus, Achilles, and Odysseus, reflecting on her complex emotions toward Achilles—hating his resemblance to Peleus while loving him deeply. She recounts her role in attempting to disguise Achilles as a woman on Skyros, which ultimately failed. Baucis describes herself as a witch, unapologetic about fulfilling her purpose, and critiques societal expectations of women, asserting her independence and defiance against patriarchal systems. She also touches on themes of identity, power, and the enduring roles of women across history, from ancient Greece to modern times, while expressing pride in raising her son despite his flaws and questioning her own legacy.;Incorrect;Errors but no TPs.;3300
48677368;FNmaj;SUM;Heroides;narrator;first;Antigone;;0;0;1;0;Creon;;0;0;1;0;unspecified;;0;0;0;1;The speaker identifies as Baucis, a figure tied to the stories of Peleus, Achilles, and Odysseus, reflecting on her complex emotions toward Achilles—hating his resemblance to Peleus while loving him deeply. She recounts her role in attempting to disguise Achilles as a woman on Skyros, which ultimately failed. Baucis describes herself as a witch, unapologetic about fulfilling her purpose, and critiques societal expectations of women, asserting her independence and defiance against patriarchal systems. She also touches on themes of identity, power, and the enduring roles of women across history, from ancient Greece to modern times, while expressing pride in raising her son despite his flaws and questioning her own legacy.;Incorrect;Errors but no TPs.;3300
48677368;FNmaj;SUM;Heroides;narrator;first;Orpheus;;0;0;1;0;Dionysus;;0;0;1;0;tearing to pieces;;0;0;1;0;The speaker identifies as Baucis, a figure tied to the stories of Peleus, Achilles, and Odysseus, reflecting on her complex emotions toward Achilles—hating his resemblance to Peleus while loving him deeply. She recounts her role in attempting to disguise Achilles as a woman on Skyros, which ultimately failed. Baucis describes herself as a witch, unapologetic about fulfilling her purpose, and critiques societal expectations of women, asserting her independence and defiance against patriarchal systems. She also touches on themes of identity, power, and the enduring roles of women across history, from ancient Greece to modern times, while expressing pride in raising her son despite his flaws and questioning her own legacy.;Incorrect;All three elements have FP or FN.;3300
48677368;FNmaj;SUM;Heroides;narrator;first;Iphegenia;;0;0;1;0;Clytmnestra's husband;;0;0;1;0;unspecified;;0;0;0;1;The speaker identifies as Baucis, a figure tied to the stories of Peleus, Achilles, and Odysseus, reflecting on her complex emotions toward Achilles—hating his resemblance to Peleus while loving him deeply. She recounts her role in attempting to disguise Achilles as a woman on Skyros, which ultimately failed. Baucis describes herself as a witch, unapologetic about fulfilling her purpose, and critiques societal expectations of women, asserting her independence and defiance against patriarchal systems. She also touches on themes of identity, power, and the enduring roles of women across history, from ancient Greece to modern times, while expressing pride in raising her son despite his flaws and questioning her own legacy.;Incorrect;Errors but no TPs.;3300
48677368;FNmin;SUM;Heroides;direct speech;first;unspecified;;0;0;0;1;unspecified;;0;0;0;1;tearing to pieces;;0;0;1;0;The speaker identifies as Baucis, a figure tied to the stories of Peleus, Achilles, and Odysseus, reflecting on her complex emotions toward Achilles—hating his resemblance to Peleus while loving him deeply. She recounts her role in attempting to disguise Achilles as a woman on Skyros, which ultimately failed. Baucis describes herself as a witch, unapologetic about fulfilling her purpose, and critiques societal expectations of women, asserting her independence and defiance against patriarchal systems. She also touches on themes of identity, power, and the enduring roles of women across history, from ancient Greece to modern times, while expressing pride in raising her son despite his flaws and questioning her own legacy.;Incorrect;Errors but no TPs.;3300
48677368;FNmaj;SUM;Heroides;narrator;first;Agrippina;;0;0;1;0;Nero;;0;0;1;0;unspecified;;0;0;0;1;The speaker identifies as Baucis, a figure tied to the stories of Peleus, Achilles, and Odysseus, reflecting on her complex emotions toward Achilles—hating his resemblance to Peleus while loving him deeply. She recounts her role in attempting to disguise Achilles as a woman on Skyros, which ultimately failed. Baucis describes herself as a witch, unapologetic about fulfilling her purpose, and critiques societal expectations of women, asserting her independence and defiance against patriarchal systems. She also touches on themes of identity, power, and the enduring roles of women across history, from ancient Greece to modern times, while expressing pride in raising her son despite his flaws and questioning her own legacy.;Incorrect;Errors but no TPs.;3300
48677368;FNmin;SUM;Heroides;direct speech;first;Andromache's son;;0;0;1;0;;;0;0;0;1;collapsing building;;0;0;1;0;The speaker identifies as Baucis, a figure tied to the stories of Peleus, Achilles, and Odysseus, reflecting on her complex emotions toward Achilles—hating his resemblance to Peleus while loving him deeply. She recounts her role in attempting to disguise Achilles as a woman on Skyros, which ultimately failed. Baucis describes herself as a witch, unapologetic about fulfilling her purpose, and critiques societal expectations of women, asserting her independence and defiance against patriarchal systems. She also touches on themes of identity, power, and the enduring roles of women across history, from ancient Greece to modern times, while expressing pride in raising her son despite his flaws and questioning her own legacy.;Incorrect;Errors but no TPs.;3300
